number,state,created_at,merged_at,closed_at,title
4297,closed,2014-02-15 17:25:25+00:00,2014-02-15 17:54:21+00:00,2014-02-15 17:54:22+00:00,Backport fixes to 1.8
4296,closed,2014-02-15 13:18:19+00:00,2014-02-15 15:46:47+00:00,2014-02-15 15:46:47+00:00,minor fasttake performance improvement
4294,closed,2014-02-14 17:46:11+00:00,2014-02-14 18:38:28+00:00,2014-02-14 18:38:28+00:00,BUG: fix NULL dereference on longdouble conversion error
4292,closed,2014-02-13 19:30:01+00:00,2014-02-14 01:51:24+00:00,2014-02-14 01:51:24+00:00,TST: bootstrap chroot in tmpfs
4290,closed,2014-02-13 17:25:01+00:00,2014-02-13 19:33:43+00:00,2014-02-13 19:33:43+00:00,DOC: Fix typo in a dsplit() error message.
4289,closed,2014-02-13 14:30:00+00:00,2014-02-15 22:31:32+00:00,2014-02-15 22:31:32+00:00,BUG: Fix performance regression for PyObject_Get/SetItem
4288,closed,2014-02-20 11:26:51+00:00,2014-02-22 16:40:47+00:00,2014-02-22 16:40:47+00:00,Mistake in seterr docs?
4287,closed,2014-02-13 00:44:30+00:00,,2014-03-08 02:39:42+00:00,Closes issue #586. Updates handling of nan behaviour in numpy.lib.function_base.median.
4286,closed,2014-02-12 19:03:42+00:00,2014-02-13 22:27:54+00:00,2014-02-13 22:27:54+00:00,BUG: fix shuffling of flexible dtypes and masked arrays
4284,closed,2014-02-12 14:28:26+00:00,2014-03-01 13:47:52+00:00,2014-03-01 13:47:52+00:00,"Closes issue #4266, fixes histogramdd treatment of events at rightmost binedge"
4282,closed,2014-02-12 06:43:15+00:00,2014-02-12 07:21:51+00:00,2014-02-12 07:21:51+00:00,ENH: single pass over array in `bincount` to determine output size
4281,closed,2014-02-12 01:39:44+00:00,,2014-02-12 06:30:37+00:00,ENH: single pass over array in `bincount` to determine output size
4279,closed,2014-02-11 18:05:41+00:00,2014-02-12 01:52:43+00:00,2014-02-12 01:52:43+00:00,MAINT: hide symbols that shouldn't be exported
4276,closed,2014-02-10 05:05:28+00:00,2014-02-11 18:38:42+00:00,2014-02-11 18:38:42+00:00,"BUG: Fix mean, var, std methods for object arrays."
4275,closed,2014-02-09 20:39:24+00:00,,2014-02-09 23:03:16+00:00,NEP: deprecate numpy.matrix
4274,closed,2014-02-08 21:46:41+00:00,2014-02-10 02:50:42+00:00,2014-02-10 02:50:42+00:00,DOC: fixed small type in rfft notes
4273,closed,2014-02-08 12:43:48+00:00,2014-02-09 12:17:07+00:00,2014-02-09 12:17:07+00:00,TST: clean up tempfile in test_closing_zipfile_after_load
4272,closed,2014-02-08 11:21:30+00:00,,2014-02-08 17:31:32+00:00,TST: workaround travis issue by changing to bash
4271,closed,2014-02-08 10:56:44+00:00,2014-02-09 11:45:04+00:00,2014-02-09 11:45:04+00:00,TST: fix test_io.TestSavezLoad
4267,closed,2014-02-07 18:48:55+00:00,2014-02-09 11:53:48+00:00,2014-02-09 11:53:48+00:00,BUG: add more malloc failure checks
4265,closed,2014-02-07 05:04:27+00:00,,2014-02-08 09:52:28+00:00,BUG: numpy.split() should respect the dtype of its input
4262,closed,2014-02-05 22:16:40+00:00,2014-02-06 00:51:59+00:00,2014-02-06 00:51:59+00:00,remove insecure mktemp usage
4261,closed,2014-02-04 21:08:01+00:00,2014-02-06 18:32:32+00:00,2014-02-06 18:32:32+00:00,Detect vendor versions of GNU Compilers
4257,closed,2014-02-03 19:06:18+00:00,2014-02-15 01:08:00+00:00,2014-02-15 01:08:00+00:00,ENH: add tobytes and stop using tostring in documentation
4255,closed,2014-02-02 16:52:32+00:00,2014-04-03 18:46:51+00:00,2014-04-03 18:46:51+00:00,__numpy_ufunc__ check improvement
4253,closed,2014-02-01 17:55:22+00:00,,2014-02-02 05:12:27+00:00,"BUG: IRR was returning nan instead of valid negative answer, and returni..."
4252,closed,2014-02-01 15:49:31+00:00,,2014-02-01 17:42:21+00:00,BUG: IRR was returning nan instead of valid negative answers; and returning array instead of float
4248,closed,2014-01-31 20:29:58+00:00,2014-02-02 16:51:25+00:00,2014-02-02 16:51:25+00:00,BUG: fix scalar type memory leak
4247,closed,2014-01-31 00:52:22+00:00,2014-02-12 01:16:02+00:00,2014-02-12 01:16:02+00:00,BUG: check for monotonic bin arrays in digitize
4246,closed,2014-01-30 21:46:39+00:00,,2020-05-20 20:40:13+00:00,BUG: `take` casting logic with an `out=` argument
4244,closed,2014-01-30 07:33:00+00:00,2014-02-14 00:18:53+00:00,2014-02-14 00:18:53+00:00,ENH: Type specific binary search functions for `searchsorted`
4243,closed,2014-01-29 22:03:06+00:00,2014-01-30 02:33:21+00:00,2014-01-30 02:33:21+00:00,BLD: check submodules on sdist
4239,closed,2014-01-29 09:51:11+00:00,2014-01-29 12:36:19+00:00,2014-01-29 12:36:19+00:00,DOC: Fix description of ma.average parameter.
4238,closed,2014-01-28 19:52:00+00:00,2014-01-28 21:52:21+00:00,2014-01-28 21:52:21+00:00,DOC: fix error in reduceat documentation
4237,closed,2014-01-26 18:33:00+00:00,2014-01-27 04:17:31+00:00,2014-01-27 04:17:31+00:00,Sdist updates
4235,closed,2014-01-26 17:08:52+00:00,2014-01-26 17:22:03+00:00,2014-01-26 17:22:03+00:00,Backport PR#4233 to 1.8
4234,closed,2014-01-26 11:29:15+00:00,2014-01-27 17:34:16+00:00,2014-01-27 17:34:16+00:00,BUG: removed inconsistencies of count (Issues #3368 and #4228)
4233,closed,2014-01-25 20:11:45+00:00,2014-01-25 20:15:32+00:00,2014-01-25 20:15:32+00:00,MAINT: update scipy-sphinx-theme
4232,closed,2014-01-24 21:54:58+00:00,2014-01-25 13:30:54+00:00,2014-01-25 13:30:54+00:00,TST: fail on declaration-after-statement in travis test
4230,closed,2014-01-24 20:19:38+00:00,2014-01-24 20:38:38+00:00,2014-01-24 20:38:38+00:00,BLD: Fix ANSI C syntax error
4229,closed,2014-01-24 09:11:33+00:00,2014-01-25 16:09:54+00:00,2014-01-25 16:09:54+00:00,BUG: removed inconsistencies of count (Issues #3368 and #4228)
4227,closed,2014-01-24 06:36:18+00:00,,2014-01-24 17:48:58+00:00,fixing the 4-th broadcasting rule
4226,closed,2014-01-23 21:26:40+00:00,2014-01-24 12:14:13+00:00,2014-01-24 12:14:13+00:00,Backports more fixes to 1.8
4223,closed,2014-01-23 11:57:25+00:00,2014-01-23 20:13:29+00:00,2014-01-23 20:13:29+00:00,BUG: Fetching a non-integer item caused array return
4221,closed,2014-01-22 19:28:19+00:00,2014-01-22 22:56:34+00:00,2014-01-22 22:56:34+00:00,MAINT: fix some f2py related build warnings.
4220,closed,2014-01-22 19:26:17+00:00,2014-01-22 22:57:42+00:00,2014-01-22 22:57:42+00:00,DOC: add versionadded:: 1.8.0 to ufunc.at docstring
4219,closed,2014-01-21 17:56:57+00:00,,2014-10-17 01:22:02+00:00,digitize: fix checking for zero length of `x` and `bins`.
4215,closed,2014-01-19 17:46:55+00:00,2014-01-25 11:34:38+00:00,2014-01-25 11:34:38+00:00,"BUG: fix reference count, thread safety and dtypes of np.where"
4214,closed,2014-01-19 13:27:14+00:00,2014-01-19 20:13:00+00:00,2014-01-19 20:13:00+00:00,backport fromfile fix to 1.8
4213,closed,2014-01-19 11:51:37+00:00,2014-01-22 22:58:48+00:00,2014-01-22 22:58:48+00:00,improve random.choice performance and regen with cython 0.20
4212,closed,2014-01-18 22:40:53+00:00,2014-01-19 13:32:51+00:00,2014-01-19 13:32:51+00:00,Fix some build warnings
4211,closed,2014-01-18 16:17:55+00:00,2014-01-18 16:38:50+00:00,2014-01-18 16:38:50+00:00,BUG: testing.run_module_suite() didn't pass on KnownFailure plugin.
4210,closed,2014-01-18 00:50:48+00:00,,2014-02-01 15:58:49+00:00,"BUG: IRR does not return valid solutions in range (-1,0)"
4208,closed,2014-01-17 19:02:48+00:00,,2017-11-19 17:42:07+00:00,ENH: Add encoding option to numpy text IO
4207,closed,2014-01-17 17:44:03+00:00,2014-01-17 20:41:35+00:00,2014-01-17 20:41:35+00:00,BUG: set the needs_api variable in np.where
4206,closed,2014-01-16 20:49:13+00:00,2014-01-16 21:11:26+00:00,2014-01-16 21:11:26+00:00,BUG: fix build with single-threaded python
4205,closed,2014-01-15 23:36:21+00:00,2014-01-16 00:54:38+00:00,2014-01-16 00:54:38+00:00,TST: add travis test using python-dbg
4204,closed,2014-01-15 11:13:43+00:00,2014-01-15 19:40:43+00:00,2014-01-15 19:40:43+00:00,ENH: Added argv argument and docstring to run_module_suite.
4202,closed,2014-01-14 23:34:26+00:00,,2014-01-30 07:31:30+00:00,WIP: add type specific binary search functions to `searchsorted`
4200,closed,2014-01-14 18:33:43+00:00,2014-01-15 03:04:36+00:00,2014-01-15 03:04:36+00:00,ENH: avoid more thread save/restores for small iteration counts
4199,closed,2014-01-14 14:23:01+00:00,,2014-01-16 20:50:21+00:00,Proposed fix for Bug #3255
4197,closed,2014-01-13 23:28:45+00:00,2014-01-16 00:15:46+00:00,2014-01-16 00:15:46+00:00,BUG: fix minor memory leak in memoryview failure case
4196,closed,2014-01-13 20:09:09+00:00,2014-01-14 19:48:17+00:00,2014-01-14 19:48:17+00:00,TST: core: fix tofile file positioning test
4194,closed,2014-01-12 16:36:36+00:00,2014-01-14 19:35:11+00:00,2014-01-14 19:35:11+00:00,DOC: site.cfg: warn against OpenBLAS and multiprocessing
4193,closed,2014-01-12 14:39:39+00:00,2014-01-15 16:19:10+00:00,2014-01-15 16:19:10+00:00,MAINT: linalg: prune unused routines from lapack_lite
4191,closed,2014-01-12 13:20:10+00:00,2014-02-26 19:42:30+00:00,2014-02-26 19:42:30+00:00,BUG: get_info('openblas') does not read libraries key
4190,closed,2014-01-11 22:31:41+00:00,,2014-01-11 22:33:45+00:00,Debug test
4187,closed,2014-01-11 12:54:27+00:00,2014-01-15 03:26:53+00:00,2014-01-15 03:26:53+00:00,BUG: Fix large file support on 32 bit
4186,closed,2014-01-11 01:19:23+00:00,2014-05-15 23:41:58+00:00,2014-05-15 23:41:58+00:00,Improve small reduction performance
4184,closed,2014-01-10 18:20:11+00:00,,2014-09-23 06:30:02+00:00,ENH: change `np.digitize` to use binary search
4183,closed,2014-01-10 18:14:12+00:00,2014-01-10 19:36:50+00:00,2014-01-10 19:36:50+00:00,ENH: Remove unnecessary broadcasting notation restrictions in einsum.
4182,closed,2014-01-10 00:33:54+00:00,2014-01-15 04:00:35+00:00,2014-01-15 04:00:35+00:00,ENH: optimize np.where via nditer with external loop
4180,closed,2014-01-09 18:28:46+00:00,2014-04-10 19:16:41+00:00,2014-04-10 19:16:41+00:00,ENH: add a 'return_counts=' keyword argument to `np.unique`
4179,closed,2014-01-08 23:20:23+00:00,2014-01-09 03:49:19+00:00,2014-01-09 03:49:19+00:00,Backport #4170 to 1.7
4178,closed,2014-01-08 23:19:37+00:00,2014-01-09 03:44:36+00:00,2014-01-09 03:44:36+00:00,Backport #4170 to 1.8
4177,closed,2014-01-08 18:07:48+00:00,2014-01-09 18:49:40+00:00,2014-01-09 18:49:40+00:00,ENH: replace a few small allocations with PyObject_Malloc
4176,closed,2014-01-08 16:22:44+00:00,,2014-01-10 20:38:41+00:00,BUG: Typos in conversion_utils
4175,closed,2014-01-07 19:01:08+00:00,2014-01-07 19:07:40+00:00,2014-01-07 19:07:40+00:00,MAINT: Update link to numpydoc README
4174,closed,2014-01-05 19:46:03+00:00,,2014-05-26 20:56:44+00:00,ENH: speed up ufunc reduce argument parsing
4173,closed,2014-01-05 08:57:41+00:00,2014-01-05 09:09:04+00:00,2014-01-05 09:09:04+00:00,Add '.FOR' to src_extensions
4172,closed,2014-01-05 08:27:31+00:00,,2014-01-05 08:52:33+00:00,Add '.FOR' to src_extensions
4171,closed,2014-01-04 19:19:36+00:00,2014-01-08 18:34:48+00:00,2014-01-08 18:34:48+00:00,BUG DOC TST: Allow __numpy_ufunc__ to handle multiple output ufuncs.
4170,closed,2014-01-04 00:24:20+00:00,2014-01-08 18:22:20+00:00,2014-01-08 18:22:20+00:00,memoryview issues with python 3.4
4169,closed,2014-01-02 23:07:22+00:00,2014-01-03 00:44:49+00:00,2014-01-03 00:44:49+00:00,Backport fixes to 1.8
4168,closed,2014-01-02 20:44:27+00:00,2014-01-02 22:26:46+00:00,2014-01-02 22:26:46+00:00,DOC: Move f2py docs under doc/ and link to Sphinx docs
4167,closed,2014-01-02 20:07:49+00:00,,2014-02-15 23:29:02+00:00,BUG: linalg/test_build.py incorrectly reports conflicting fortran versio...
4166,closed,2014-01-02 18:45:35+00:00,2014-01-02 18:47:31+00:00,2014-01-02 18:47:31+00:00,"DOC: f2py manpage, use minus instead of hyphens for options"
4165,closed,2014-01-02 18:40:48+00:00,2014-01-09 03:51:23+00:00,2014-01-09 03:51:24+00:00,BUG: compile random in lfs mode
4163,closed,2014-01-02 16:20:57+00:00,2014-01-02 23:00:27+00:00,2014-01-02 23:00:27+00:00,BUG: fix complex norm of higher order
4161,closed,2014-01-01 12:43:27+00:00,2014-01-03 18:51:18+00:00,2014-01-03 18:51:18+00:00,TST: add 32 bit travis tests
4159,closed,2013-12-31 16:59:33+00:00,2013-12-31 16:59:41+00:00,2013-12-31 16:59:41+00:00,DOC: synchronize release notes with 1.7.x
4158,closed,2013-12-30 17:24:20+00:00,2014-01-03 00:27:29+00:00,2014-01-03 00:27:29+00:00,MAINT: remove use of ``reload`` from f2py.  See gh-4139.
4157,closed,2013-12-30 14:52:10+00:00,2013-12-30 16:14:28+00:00,2013-12-30 16:14:28+00:00,Backport fixes
4153,closed,2013-12-28 02:23:46+00:00,,2014-01-24 09:14:33+00:00,BUG: ma: Inconsistent return type from the 'count' method.
4152,closed,2013-12-27 12:43:16+00:00,2014-01-09 16:41:33+00:00,2014-01-09 16:41:33+00:00,BUG: core: ensure file handle positions are in sync
4149,closed,2013-12-27 01:46:15+00:00,2014-01-03 00:31:39+00:00,2014-01-03 00:31:39+00:00,DOC: matrix_rank
4146,closed,2013-12-26 21:24:34+00:00,2014-03-01 13:39:19+00:00,2014-03-01 13:39:19+00:00,BUG: Only convert 0d arrays to scalars in power
4144,closed,2013-12-26 13:16:49+00:00,2013-12-30 13:58:00+00:00,2013-12-30 13:58:00+00:00,"BUG: linalg: norm fails on longdouble, signed int"
4142,closed,2013-12-23 15:05:48+00:00,,2013-12-23 15:25:47+00:00,An attempt to fix issue#3368
4141,closed,2013-12-23 14:46:56+00:00,2013-12-24 22:46:01+00:00,2013-12-24 22:46:01+00:00,Fix a few issues that show up with python 3.4b1
4140,closed,2013-12-23 13:22:19+00:00,,2013-12-23 13:23:53+00:00,test 32 bit travis
4137,closed,2013-12-23 12:03:54+00:00,2013-12-23 12:52:13+00:00,2013-12-23 12:52:13+00:00,BUG: Ensure signed division of stride for pairwise sum
4134,closed,2013-12-20 22:09:33+00:00,,2014-03-23 16:44:51+00:00,BUG: Initialize NpyIter object to zero after malloc
4133,closed,2013-12-20 21:18:07+00:00,2013-12-20 22:37:31+00:00,2013-12-20 22:37:31+00:00,Add lexsort support for datetime and timedelta
4130,closed,2013-12-20 01:19:11+00:00,,2015-12-18 18:14:27+00:00,DOC: Update fromnumeric.py documentation.
4128,closed,2013-12-18 00:35:21+00:00,2013-12-18 12:05:51+00:00,2013-12-18 12:05:51+00:00,Avoid overallocating memory in arraypad with user supplied function
4127,closed,2013-12-17 21:02:22+00:00,2013-12-18 13:37:25+00:00,2013-12-18 13:37:25+00:00,Fix doc and error handling in Argmax
4124,closed,2013-12-14 19:22:24+00:00,2013-12-14 20:43:49+00:00,2013-12-14 20:43:49+00:00,BUG: Fix missing NULL check in lexsort
4122,closed,2013-12-14 03:11:39+00:00,2013-12-14 20:52:25+00:00,2013-12-14 20:52:25+00:00,TST: fix test error due to 2to3 conversion on py3.3.3
4120,closed,2013-12-12 03:01:31+00:00,,2013-12-27 02:05:22+00:00,Test for issue #4118
4117,closed,2013-12-11 00:23:29+00:00,2013-12-12 23:09:41+00:00,2013-12-12 23:09:41+00:00,BUG: Propagate error when assigning an instance to an array item.
4115,closed,2013-12-08 23:00:26+00:00,2013-12-12 20:28:35+00:00,2013-12-12 20:28:35+00:00,BUG: fix loading from compressed .npz (Issue 4093)
4114,closed,2013-12-08 15:25:17+00:00,2013-12-14 21:02:02+00:00,2013-12-14 21:02:02+00:00,Fix Bento issues and add Bento build to Travis CI config
4113,closed,2013-12-08 14:07:20+00:00,,2014-12-10 01:43:18+00:00,arraypad fixes
4112,closed,2013-12-07 23:26:18+00:00,2013-12-22 20:39:42+00:00,2013-12-22 20:39:42+00:00,ENH: Allow meshgrid to take 1D and 0D inputs
4111,closed,2013-12-07 00:20:59+00:00,2013-12-07 03:40:56+00:00,2013-12-07 03:40:56+00:00,Correct typo in interp() docstring.
4110,closed,2013-12-06 21:23:41+00:00,2013-12-07 16:04:44+00:00,2013-12-07 16:04:44+00:00,MAINT: setup.py improvements - allow some setuptools commands to work.
4109,closed,2013-12-06 16:50:14+00:00,2013-12-22 20:09:04+00:00,2013-12-22 20:09:04+00:00,BUG: Fix object scalar return type of 0-d array indices
4108,closed,2013-12-06 02:06:18+00:00,,2014-02-15 23:46:39+00:00,"ENH: Make allclose(x, y) equivalent to all(x == y) when both x and y are..."
4106,closed,2013-12-06 00:06:33+00:00,2013-12-06 00:37:22+00:00,2013-12-06 00:37:22+00:00,ENH: use PyObject_CallFunctionObjArgs in Generic*Function
4105,closed,2013-12-05 21:56:01+00:00,2014-02-15 23:38:43+00:00,2014-02-15 23:38:43+00:00,DEP: Deprecate boolean math operations
4103,closed,2013-12-05 13:19:48+00:00,2013-12-20 19:06:29+00:00,2013-12-20 19:06:29+00:00,BUG|API: Raise wrong arg{min|max} out shape and stricter check
4102,closed,2013-12-05 12:38:44+00:00,2013-12-20 23:16:06+00:00,2013-12-20 23:16:06+00:00,FIX: Array split should not hack empty array shape away
4099,closed,2013-12-04 19:48:55+00:00,,2014-01-10 18:16:04+00:00,einsum - remove unnecessary broadcasting notation restrictions
4098,closed,2013-12-04 13:33:59+00:00,2013-12-04 13:52:40+00:00,2013-12-04 13:52:40+00:00,BUG: fix incorrect type in binomial ditsributions.c
4095,closed,2013-12-02 23:04:36+00:00,2014-02-15 22:49:32+00:00,2014-02-15 22:49:32+00:00,BUG: Error checks for the dtype shape.
4094,closed,2013-12-02 22:56:37+00:00,2013-12-02 23:33:30+00:00,2013-12-02 23:33:30+00:00,BUG: fix NaT handling in _strided_to_strided_string_to_datetime
4090,closed,2013-12-02 18:50:00+00:00,,2013-12-02 23:34:02+00:00,numpy datetime64 NaT string conversion bug & patch
4089,closed,2013-12-02 13:01:48+00:00,2013-12-02 17:58:27+00:00,2013-12-02 17:58:28+00:00,BUG: Fix negative axis insert (issue 3494)
4088,closed,2013-12-02 09:28:01+00:00,,2014-01-15 10:27:48+00:00,Fix for Issue #3255: ImportError Undefined symbol: PyGILState_Release
4087,closed,2013-12-01 22:23:02+00:00,,2020-06-03 09:30:15+00:00,adding an INPLACE_ARRAY typemap without dimensions
4081,closed,2013-11-27 18:41:07+00:00,,2014-03-18 20:37:34+00:00,"ENH: Make numpy.distutils.system_info.get_info(""blas_opt"") print less"
4080,closed,2013-11-27 16:51:55+00:00,,2016-04-15 19:18:06+00:00,Added linfit function for linear least squares fitting
4079,closed,2013-11-27 13:08:09+00:00,,2016-02-01 17:34:42+00:00,ENH: Add LDL decomposition in numpy.linalg #3960
4078,closed,2013-11-27 01:02:58+00:00,,2013-11-27 13:28:54+00:00,ENH: Add LDL decomposition in numpy.linalg 
4077,closed,2013-11-26 15:15:35+00:00,2013-11-26 18:25:00+00:00,2013-11-26 18:25:00+00:00,Streaming numpy.save to arbitrary file objects 
4076,closed,2013-11-25 22:40:55+00:00,2014-05-29 12:37:27+00:00,2014-05-29 12:37:27+00:00,DOC: Rework the advanced indexing documentation.
4075,closed,2013-11-25 15:29:18+00:00,,2013-11-26 15:18:56+00:00,Nocopy array save on arbitrary file objects
4073,closed,2013-11-24 21:45:28+00:00,2016-06-15 14:34:56+00:00,2016-06-15 14:34:56+00:00,BUG: change poly() real output checking to test if all imaginary parts are zero
4071,closed,2013-11-24 16:18:14+00:00,2014-03-23 17:06:39+00:00,2014-03-23 17:06:39+00:00,DOC: Link convolve with polymul
4070,closed,2013-11-23 17:24:17+00:00,,2015-03-08 22:24:38+00:00,"Slightly improve perf of tan & tanh, and accuracy too"
4067,closed,2013-11-21 14:47:19+00:00,2014-03-16 00:15:31+00:00,2014-03-16 00:15:31+00:00,explain character codes of dtype.kind
4066,closed,2013-11-20 19:59:35+00:00,2013-12-01 18:58:19+00:00,2013-12-01 18:58:19+00:00,DOC: Improved doc for boolean array indexing
4064,closed,2013-11-19 18:12:26+00:00,2013-11-20 20:29:22+00:00,2013-11-20 20:29:22+00:00,ENH: improve add_newdocs performance
4061,closed,2013-11-17 15:27:21+00:00,2014-01-12 18:05:44+00:00,2014-01-12 18:05:44+00:00,Minor C fixes
4060,closed,2013-11-17 14:52:32+00:00,,2013-11-17 15:40:44+00:00,MAINT: always do aligned reads in count_boolean_trues fast path
4058,closed,2013-11-16 12:04:31+00:00,2013-12-03 19:31:12+00:00,2013-12-03 19:31:12+00:00,ENH: intern some commonly used strings in umath module
4057,closed,2013-11-16 10:14:54+00:00,2013-11-16 18:20:28+00:00,2013-11-16 18:20:28+00:00,MAINT: make NPY_CPU_HAVE_UNALIGNED_ACCESS a numeric macro
4056,closed,2013-11-15 18:17:02+00:00,2013-11-15 18:25:24+00:00,2013-11-15 18:25:24+00:00,Fix typo.
4055,closed,2013-11-15 00:44:57+00:00,2013-11-15 01:18:18+00:00,2013-11-15 01:18:18+00:00,MAINT: Update links to numpydoc source code and README
4053,closed,2013-11-14 10:22:05+00:00,,2019-04-26 21:47:48+00:00,Allowing unicode fmt in savetxt.
4052,closed,2013-11-13 23:45:27+00:00,,2013-11-15 00:45:05+00:00,Update link to numpydoc README
4051,closed,2013-11-13 22:05:22+00:00,2013-11-14 19:08:44+00:00,2013-11-14 19:08:44+00:00,fix two uninitialized uses reported with valgrind
4049,closed,2013-11-13 02:06:03+00:00,2013-11-14 19:04:13+00:00,2013-11-14 19:04:13+00:00,Python 2.4 repair
4047,closed,2013-11-12 22:02:46+00:00,2013-11-15 18:23:11+00:00,2013-11-15 18:23:11+00:00,DOC: use variable names in formula for convolve
4046,closed,2013-11-12 19:58:32+00:00,2013-11-13 20:04:11+00:00,2013-11-13 20:04:11+00:00,Spelling & notation corrections
