number,state,created_at,merged_at,closed_at,title,time_to_merge
5482,closed,2015-01-22 20:45:03+00:00,2015-01-22 23:42:10+00:00,2015-01-22 23:42:10+00:00,doc: improve record/structured array nomenclature & guide,2.9519444444444445
5481,closed,2015-01-22 18:41:20+00:00,2015-01-22 20:19:00+00:00,2015-01-22 20:19:00+00:00,bug: fix astype for structured array fields of different byte order.,1.6277777777777778
5480,closed,2015-01-22 18:26:00+00:00,2015-01-22 20:18:19+00:00,2015-01-22 20:18:19+00:00,bug: fix astype for structured array fields of different byte order.,1.8719444444444444
5478,closed,2015-01-22 03:15:50+00:00,2015-01-25 16:31:36+00:00,2015-01-25 16:31:36+00:00,fix 1.9 alignment,85.26277777777777
5476,closed,2015-01-21 19:50:59+00:00,2015-01-23 20:15:09+00:00,2015-01-23 20:15:09+00:00,merge _compiled_base module into multiarray,48.40277777777778
5475,closed,2015-01-21 19:11:54+00:00,2015-01-21 22:26:01+00:00,2015-01-21 22:26:01+00:00,bug: fix #3926: pickling empty string fails,3.2352777777777777
5473,closed,2015-01-20 21:18:55+00:00,2015-01-25 14:48:47+00:00,2015-01-25 14:48:47+00:00,"doc: update build instructions, add developer docs",113.49777777777778
5471,closed,2015-01-20 18:34:34+00:00,2015-01-21 00:12:31+00:00,2015-01-21 00:12:31+00:00,enh: faster fastclip functions,5.6325
5468,closed,2015-01-20 02:17:34+00:00,2015-01-21 03:44:42+00:00,2015-01-21 03:44:42+00:00,enh: make swapaxes always return a view. fixes #5260,25.452222222222222
5464,closed,2015-01-19 04:16:55+00:00,2015-01-19 17:10:22+00:00,2015-01-19 17:10:22+00:00,rollaxis always return view,12.890833333333333
5462,closed,2015-01-17 18:16:55+00:00,2015-01-17 18:30:49+00:00,2015-01-17 18:30:49+00:00,"maint/tst: add test for require, stop making extra copies.",0.23166666666666666
5461,closed,2015-01-17 16:45:07+00:00,2015-01-17 17:35:30+00:00,2015-01-17 17:35:30+00:00,"doc: some small fixes to the ""using python as glue"" section of the user ...",0.8397222222222223
5459,closed,2015-01-17 08:51:04+00:00,2015-01-17 17:42:28+00:00,2015-01-17 17:42:28+00:00,doc: fix a few bugs in the random.pareto docstring.  closes gh-4181.,8.856666666666667
5458,closed,2015-01-17 00:10:09+00:00,2015-01-23 19:54:56+00:00,2015-01-23 19:54:56+00:00,maint: refactor _new_sortlike and _new_argsortlike,163.7463888888889
5455,closed,2015-01-15 00:07:57+00:00,2015-01-17 01:17:40+00:00,2015-01-17 01:17:40+00:00,bug: fix #4476 by adding datetime64 and timedelta64 types,49.161944444444444
5447,closed,2015-01-13 07:16:18+00:00,2015-01-13 17:00:18+00:00,2015-01-13 17:00:18+00:00,bug: fix ma.median used on ndarrays,9.733333333333333
5446,closed,2015-01-13 03:14:16+00:00,2015-01-15 01:15:16+00:00,2015-01-15 01:15:16+00:00,bug: linspace should return the same as arange when possible,46.016666666666666
5442,closed,2015-01-12 06:16:53+00:00,2015-01-12 07:07:41+00:00,2015-01-12 07:07:41+00:00,fix typo in slogdet doc,0.8466666666666667
5440,closed,2015-01-11 18:22:58+00:00,2015-02-14 17:54:06+00:00,2015-02-14 17:54:06+00:00,doc: add documentation for yields section in docstrings.,815.5188888888889
5439,closed,2015-01-11 17:38:51+00:00,2015-01-11 17:54:34+00:00,2015-01-11 17:54:34+00:00,tst: update assert_array_almost_equal_nulp tests,0.2619444444444444
5438,closed,2015-01-11 02:09:13+00:00,2015-01-12 23:32:02+00:00,2015-01-12 23:32:02+00:00,"bug: linspace handling of denormals, fixes #5437",45.38027777777778
5436,closed,2015-01-10 02:35:01+00:00,2015-01-11 17:14:37+00:00,2015-01-11 17:14:37+00:00,doc: fix doc of seterrcall. issue #4427,38.66
5432,closed,2015-01-08 13:40:02+00:00,2015-01-08 13:53:52+00:00,2015-01-08 13:53:52+00:00,minor docstring fix,0.23055555555555557
5425,closed,2015-01-05 21:26:08+00:00,2015-01-06 18:28:01+00:00,2015-01-06 18:28:01+00:00,bld: ensure opt build environment variable is read,21.031388888888888
5423,closed,2015-01-04 16:01:40+00:00,2015-01-04 17:33:04+00:00,2015-01-04 17:33:04+00:00,doc: update npy-format nep and lib/format.py with version 2.0 descriptio...,1.5233333333333334
5421,closed,2015-01-04 02:51:27+00:00,2015-01-06 22:16:29+00:00,2015-01-06 22:16:29+00:00,special case matrix,67.41722222222222
5418,closed,2015-01-03 16:47:45+00:00,2015-01-05 19:23:05+00:00,2015-01-05 19:23:05+00:00,enh: add np.nanprod,50.58888888888889
5417,closed,2015-01-02 19:44:16+00:00,2015-01-02 20:51:08+00:00,2015-01-02 20:51:08+00:00,tst: added test for pyarray_ascarray #5313,1.1144444444444443
5416,closed,2015-01-02 19:42:44+00:00,2015-01-02 20:05:21+00:00,2015-01-02 20:05:21+00:00,bug: closes #5313 pyarray_ascarray caused segfault,0.37694444444444447
5415,closed,2015-01-02 19:26:25+00:00,2015-01-02 19:43:10+00:00,2015-01-02 19:43:10+00:00,tst: added test for pyarray_ascarray #5313,0.2791666666666667
5413,closed,2015-01-02 12:16:41+00:00,2015-01-02 18:54:47+00:00,2015-01-02 18:54:47+00:00,doc: link to the npy-format nep in numpy.npyio docs.  closes gh-4523.,6.635
5410,closed,2015-01-01 18:54:38+00:00,2015-01-02 00:32:22+00:00,2015-01-02 00:32:22+00:00,enh: make views produced by np.einsum writeable,5.628888888888889
5405,closed,2014-12-31 07:35:39+00:00,2015-01-01 16:10:18+00:00,2015-01-01 16:10:18+00:00,doc: docstring of np.diagonal to reflect edits of pr #5358,32.5775
5403,closed,2014-12-29 11:30:53+00:00,2014-12-30 09:36:18+00:00,2014-12-30 09:36:18+00:00,remove notimplementederror for mingw-w64,22.09027777777778
5402,closed,2014-12-29 10:53:46+00:00,2014-12-29 14:40:34+00:00,2014-12-29 14:40:34+00:00,doc: add change to dev-version string (gh-5387) to 1.10.0 release notes.,3.78
5400,closed,2014-12-28 20:43:56+00:00,2014-12-29 09:41:27+00:00,2014-12-29 09:41:27+00:00,doc: added ma.clump_masked to doc; removed `extras` in examples,12.95861111111111
5398,closed,2014-12-27 09:17:09+00:00,2015-01-02 21:51:42+00:00,2015-01-02 21:51:42+00:00,bug: fixes #5376: np.ravel to return same array type,156.57583333333332
5397,closed,2014-12-27 00:36:57+00:00,2014-12-27 09:42:03+00:00,2014-12-27 09:42:03+00:00,remove trailing whitespace,9.085
5396,closed,2014-12-25 23:07:02+00:00,2015-01-02 18:14:03+00:00,2015-01-02 18:14:03+00:00,enh: nuclear norm,187.11694444444444
5393,closed,2014-12-24 19:04:56+00:00,2014-12-29 11:45:56+00:00,2014-12-29 11:45:56+00:00,enh: add support for atlas > 3.9.33.,112.68333333333334
5392,closed,2014-12-24 18:50:46+00:00,2015-01-02 18:55:56+00:00,2015-01-02 18:55:56+00:00,bug: xerbla doesn't get linked in 1.9 on fedora 21.,216.0861111111111
5387,closed,2014-12-23 00:57:08+00:00,2014-12-24 01:20:15+00:00,2014-12-24 01:20:15+00:00,bld: pep 440,24.385277777777777
5386,closed,2014-12-22 18:03:13+00:00,2014-12-30 11:48:56+00:00,2014-12-30 11:48:56+00:00,bug: issue 5354 - fixed segmentation fault when clipping complex arrays,185.76194444444445
5383,closed,2014-12-20 03:32:09+00:00,2014-12-24 18:49:06+00:00,2014-12-24 18:49:06+00:00,bug: xerbla doesn't get linked in 1.10-devel.,111.2825
5380,closed,2014-12-19 14:08:00+00:00,2014-12-19 14:45:43+00:00,2014-12-19 14:45:43+00:00,doc: fix typo in array flag docs.,0.6286111111111111
5371,closed,2014-12-15 07:42:20+00:00,2015-02-27 02:45:17+00:00,2015-02-27 02:45:17+00:00,enh: add np.broadcast_to and reimplement np.broadcast_arrays,1771.0491666666667
5369,closed,2014-12-12 23:53:15+00:00,2014-12-25 18:23:15+00:00,2014-12-25 18:23:15+00:00,rel: update the 1.10 release notes.,306.5
5368,closed,2014-12-12 19:07:41+00:00,2014-12-13 11:03:45+00:00,2014-12-13 11:03:45+00:00,sundry doc changes,15.934444444444445
5367,closed,2014-12-12 15:23:26+00:00,2014-12-12 19:59:50+00:00,2014-12-12 19:59:50+00:00,doc: give a more explicit reference to the .npy format documentation in the 'save' docstring.,4.6066666666666665
5364,closed,2014-12-11 03:03:11+00:00,2014-12-24 19:02:58+00:00,2014-12-24 19:02:58+00:00,enh: add support for atlas > 3.9.33.,327.9963888888889
5361,closed,2014-12-10 00:43:46+00:00,2015-01-13 17:08:32+00:00,2015-01-13 17:08:32+00:00,enh: improve arg handling & enhance test suite for `np.pad`,832.4127777777778
5358,closed,2014-12-09 05:37:55+00:00,2014-12-12 20:24:45+00:00,2014-12-12 20:24:45+00:00,fix #2015: diag returns ndarray instead of matrix,86.78055555555555
5355,closed,2014-12-08 03:40:20+00:00,2014-12-08 15:08:46+00:00,2014-12-08 15:08:46+00:00,bug: digitize segfaults on typeerror,11.473888888888888
5349,closed,2014-12-06 00:48:00+00:00,2014-12-06 02:13:57+00:00,2014-12-06 02:13:57+00:00,"change pronoun in doc string from ""his"" to gender-neutral ""their""",1.4325
5343,closed,2014-12-03 10:47:25+00:00,2015-04-04 22:03:40+00:00,2015-04-04 22:03:41+00:00,fix #5339: cache dtype.__hash__.,2939.2708333333335
5342,closed,2014-12-02 20:49:55+00:00,2014-12-02 21:19:23+00:00,2014-12-02 21:19:23+00:00,tst: report relaxed strides setting alongside the numpy version and path at the beginning of nosetests,0.4911111111111111
5335,closed,2014-12-02 13:54:24+00:00,2014-12-05 16:24:44+00:00,2014-12-05 16:24:44+00:00,bug: rename fft c functions to avoid name conflict,74.50555555555556
5333,closed,2014-12-01 15:41:15+00:00,2014-12-01 19:28:53+00:00,2014-12-01 19:28:53+00:00,bld: change fortran version flag and string check,3.793888888888889
5332,closed,2014-12-01 04:37:11+00:00,2015-01-11 17:29:47+00:00,2015-01-11 17:29:47+00:00,doc: reorganization request for development workflow docs,996.8766666666667
5327,closed,2014-11-30 15:59:01+00:00,2014-11-30 20:02:49+00:00,2014-11-30 20:02:49+00:00,enh: more explicit error message for np.savetxt,4.0633333333333335
5326,closed,2014-11-30 14:13:15+00:00,2014-11-30 17:14:12+00:00,2014-11-30 17:14:13+00:00,bug: fix collections.hashable behaviour for numpy arrays.,3.015833333333333
5324,closed,2014-11-30 08:52:32+00:00,2014-11-30 17:20:48+00:00,2014-11-30 17:20:48+00:00,bug: fixes #2917: numpy.lib._iotools.stringconverter.upgrade return,8.471111111111112
5322,closed,2014-11-28 20:08:54+00:00,2014-11-30 16:51:52+00:00,2014-11-30 16:51:52+00:00,imrpoved docstring for np.tensordot(),44.71611111111111
5319,closed,2014-11-27 22:17:28+00:00,2014-12-02 17:00:39+00:00,2014-12-02 17:00:39+00:00,maint: refactor packbits/unpackbits,114.71972222222222
5316,closed,2014-11-26 21:03:48+00:00,2015-04-22 02:25:06+00:00,2015-04-22 02:25:06+00:00,fix 1.9 alignment issues,3509.355
5314,closed,2014-11-26 16:22:59+00:00,2014-11-29 16:15:54+00:00,2014-11-29 16:15:54+00:00,bug: closes #5313: pyarray_ascarray caused segfault with 3d-arrays,71.88194444444444
5309,closed,2014-11-23 21:35:36+00:00,2015-01-06 21:14:10+00:00,2015-01-06 21:14:10+00:00,maint: remove npy_no_deprecated_api define from f2py.,1055.6427777777778
5308,closed,2014-11-21 21:03:02+00:00,2014-11-29 16:12:16+00:00,2014-11-29 16:12:16+00:00,enh: added std::complex support to numpy.i,187.1538888888889
5307,closed,2014-11-21 03:17:22+00:00,2015-01-26 21:48:42+00:00,2015-01-26 21:48:42+00:00,array docstring now lists correct order default,1602.5222222222221
5304,closed,2014-11-20 23:05:54+00:00,2014-11-29 16:19:22+00:00,2014-11-29 16:19:22+00:00,enh: use gcc intrinsic for overflow checked multiplication,209.22444444444446
5302,closed,2014-11-20 22:23:14+00:00,2016-11-06 04:56:06+00:00,2016-11-06 04:56:06+00:00,fixed meshgrid to return arrays with same dtype as arguments.,17190.547777777778
5301,closed,2014-11-20 17:00:35+00:00,2014-11-29 16:00:55+00:00,2014-11-29 16:00:55+00:00,doc: npyiter documentation improvements,215.00555555555556
5298,closed,2014-11-20 07:27:32+00:00,2014-11-20 14:19:22+00:00,2014-11-20 14:19:22+00:00,expand np.resize docstring,6.863888888888889
5296,closed,2014-11-19 20:50:51+00:00,2014-11-19 23:25:30+00:00,2014-11-19 23:25:30+00:00,bug: getattr() raises attributeerror  in get_num_jobs() when --jobs argument not given,2.5775
5294,closed,2014-11-19 15:50:03+00:00,2014-11-19 16:53:18+00:00,2014-11-19 16:53:18+00:00,doc: iterator: don't bother users with numpy development details,1.0541666666666667
5292,closed,2014-11-18 21:47:35+00:00,2014-11-19 13:03:32+00:00,2014-11-19 13:03:32+00:00,"doc: python-as-glue: use cython, not pyrex",15.265833333333333
5291,closed,2014-11-18 18:52:06+00:00,2014-11-18 20:04:43+00:00,2014-11-18 20:04:43+00:00,enh: add bagobj.__dir__ to numpy.lib.npyio,1.2102777777777778
5288,closed,2014-11-17 20:03:36+00:00,2014-11-18 16:41:24+00:00,2014-11-18 16:41:24+00:00,doc: python as glue,20.63
5284,closed,2014-11-16 23:52:26+00:00,2014-11-18 17:33:05+00:00,2014-11-18 17:33:05+00:00,doc: fix documentation build removing single backticks,41.6775
5283,closed,2014-11-16 22:23:49+00:00,2014-11-17 18:15:57+00:00,2014-11-17 18:15:57+00:00,doc: core: np.divide differences between py2/3,19.86888888888889
5282,closed,2014-11-16 22:12:17+00:00,2014-11-17 18:14:46+00:00,2014-11-17 18:14:46+00:00,maint: fft: cleanup in fftpack module,20.04138888888889
5281,closed,2014-11-16 16:08:10+00:00,2014-11-18 17:53:54+00:00,2014-11-18 17:53:54+00:00,maint: change place where npy_no_deprecated_api is defined in f2py.,49.76222222222222
5277,closed,2014-11-13 16:57:05+00:00,2014-12-10 19:20:24+00:00,2014-12-10 19:20:24+00:00,doc: fix typos and clarify multi_dot docstring..,650.3886111111111
5274,closed,2014-11-11 10:50:58+00:00,2014-11-12 16:40:42+00:00,2014-11-12 16:40:42+00:00,tst: fix importerror in runtests.py (fixes #5273),29.82888888888889
5271,closed,2014-11-10 20:25:01+00:00,2014-11-10 21:18:18+00:00,2014-11-10 21:18:18+00:00,maint: give up on rackspace wheels,0.8880555555555556
5270,closed,2014-11-10 16:09:00+00:00,2014-11-11 23:25:57+00:00,2014-11-11 23:25:58+00:00,stop f2py from using the deprecated numpy api ,31.2825
5266,closed,2014-11-10 19:33:08+00:00,2014-11-11 22:51:52+00:00,2014-11-11 22:51:52+00:00,possible regression in `multivariate_normal()`,27.31222222222222
5265,closed,2014-11-07 19:22:06+00:00,2014-11-09 16:04:38+00:00,2014-11-09 16:04:38+00:00,maint: use scikit-image wheels collection,44.708888888888886
5264,closed,2014-11-07 17:56:16+00:00,2014-11-18 17:34:13+00:00,2014-11-18 17:34:13+00:00,untranspose method,263.6325
5257,closed,2014-11-02 15:59:02+00:00,2014-11-02 17:03:45+00:00,2014-11-02 17:03:45+00:00,bug: fix header using symbols not available in py3,1.0786111111111112
5255,closed,2014-11-02 11:35:11+00:00,2014-11-02 12:21:21+00:00,2014-11-02 12:21:21+00:00,1.9.1 backports,0.7694444444444445
5251,closed,2014-10-31 15:07:23+00:00,2014-10-31 21:19:28+00:00,2014-10-31 21:19:28+00:00,issue with fromarrays not using correct format for unicode arrays,6.201388888888889
5249,closed,2014-10-30 17:46:59+00:00,2015-01-26 21:40:00+00:00,2015-01-26 21:40:00+00:00,doc: add documentation for some scalar checks,2115.883611111111
5245,closed,2014-10-29 03:21:27+00:00,2014-10-29 16:52:35+00:00,2014-10-29 16:52:35+00:00,dep: deprecate pkgload,13.518888888888888
5242,closed,2014-10-28 21:16:06+00:00,2014-10-28 23:11:35+00:00,2014-10-28 23:11:35+00:00,bug: fix not returning out array from ufuncs with subok=false set,1.9247222222222222
5238,closed,2014-10-27 15:12:05+00:00,2014-10-27 16:13:22+00:00,2014-10-27 16:13:22+00:00,replacing list with generator compherension,1.021388888888889
5235,closed,2014-10-26 14:29:16+00:00,2014-10-26 14:41:36+00:00,2014-10-26 14:41:36+00:00,doc: add release notes for 1.9.1,0.20555555555555555
5234,closed,2014-10-26 11:56:28+00:00,2014-10-26 14:15:06+00:00,2014-10-26 14:15:06+00:00,backports for 1.9.1,2.3105555555555557
5233,closed,2014-10-26 11:23:01+00:00,2014-10-26 12:02:26+00:00,2014-10-26 12:02:26+00:00,bug: fix build in c99 mode,0.6569444444444444
5225,closed,2014-10-23 20:20:49+00:00,2014-10-24 19:21:42+00:00,2014-10-24 19:21:42+00:00,bug: fix crash when using arange on datetime without dtype set,23.014722222222222
5223,closed,2014-10-22 23:15:55+00:00,2014-10-26 16:18:17+00:00,2014-10-26 16:18:17+00:00,bug: ugly fix for apple's cblas_sgemv segfault,89.03944444444444
5217,closed,2014-10-22 00:35:22+00:00,2014-11-29 15:47:17+00:00,2014-11-29 15:47:17+00:00,doc note the effect of #1866 in byteorder discussion,927.1986111111111
5216,closed,2014-10-22 00:15:29+00:00,2014-10-24 21:45:04+00:00,2014-10-24 21:45:04+00:00,bug: make pyarray_putto respect writeable flag.,69.49305555555556
5212,closed,2014-10-21 15:19:04+00:00,2014-10-21 20:04:21+00:00,2014-10-21 20:04:21+00:00,bug: use 'll' as the default length specifier for long long.,4.754722222222222
5210,closed,2014-10-20 18:23:41+00:00,2014-10-20 21:52:21+00:00,2014-10-20 21:52:21+00:00,maint: more informative error message from linalg.norm,3.477777777777778
5207,closed,2014-10-19 12:55:43+00:00,2014-10-21 17:07:19+00:00,2014-10-21 17:07:19+00:00,msvc fixes,52.193333333333335
5206,closed,2014-10-19 05:37:57+00:00,2014-10-19 05:55:21+00:00,2014-10-19 05:55:21+00:00,maint: fix typo in the 'issubclass' docstring.,0.29
5203,closed,2014-10-18 02:13:38+00:00,2014-10-21 15:24:36+00:00,2014-10-21 15:24:36+00:00,bug: copy inherited masks in maskedarray.__array_finalize__,85.18277777777777
5196,closed,2014-10-16 16:11:22+00:00,2014-10-17 15:52:27+00:00,2014-10-17 15:52:27+00:00,add keepdims to linalg.norm,23.684722222222224
5192,closed,2014-10-15 22:33:31+00:00,2014-10-15 23:50:24+00:00,2014-10-15 23:50:24+00:00,deprecate safeeval class,1.281388888888889
5191,closed,2014-10-15 21:16:34+00:00,2014-10-15 21:42:36+00:00,2014-10-15 21:42:36+00:00,size and version check maintenance,0.4338888888888889
5190,closed,2014-10-15 20:19:51+00:00,2014-10-16 19:16:30+00:00,2014-10-16 19:16:30+00:00,bld: try linking a file if compile long double repr detection fails,22.944166666666668
5189,closed,2014-10-15 15:59:25+00:00,2014-10-15 16:05:19+00:00,2014-10-15 16:05:19+00:00,add examples for intersect1d and union1d of more than two arrays.,0.09833333333333333
5186,closed,2014-10-14 17:12:26+00:00,2014-10-16 17:17:26+00:00,2014-10-16 17:17:26+00:00,bug: fixes #5184 gradient calculation behavior at boundaries,48.083333333333336
5183,closed,2014-10-14 00:48:54+00:00,2014-10-15 18:54:32+00:00,2014-10-15 18:54:32+00:00,bug: fix writing of intrinsic long integers in python2 npy files.,42.09388888888889
5182,closed,2014-10-13 21:30:10+00:00,2014-10-16 17:29:07+00:00,2014-10-16 17:29:07+00:00,bug: fix nanmedian on arrays containing inf,67.9825
5178,closed,2014-10-12 20:15:21+00:00,2014-10-13 18:12:38+00:00,2014-10-13 18:12:38+00:00,fix npz header incompatibility,21.954722222222223
5177,closed,2014-10-12 16:04:49+00:00,2014-10-15 21:48:10+00:00,2014-10-15 21:48:10+00:00,maint: remove use of compiler module.,77.7225
5176,closed,2014-10-12 15:05:15+00:00,2014-10-12 16:20:29+00:00,2014-10-12 16:20:29+00:00,doc: core: contents of newly allocated space in memmap,1.2538888888888888
5175,closed,2014-10-12 14:06:36+00:00,2014-10-12 14:32:42+00:00,2014-10-12 14:32:42+00:00,maint: core: string constants in static buffers,0.435
5169,closed,2014-10-10 17:55:48+00:00,2014-10-10 18:56:23+00:00,2014-10-10 18:56:23+00:00,maint: replace bytewise copy with memcpy,1.0097222222222222
5168,closed,2014-10-09 21:07:42+00:00,2014-10-10 16:18:03+00:00,2014-10-10 16:18:03+00:00,bug: make f2py work with intent(in out).,19.1725
5167,closed,2014-10-09 17:17:04+00:00,2014-10-10 16:15:38+00:00,2014-10-10 16:15:38+00:00,bug: remove static from function,22.976111111111113
